task,phrase,kind,base_kind,proxy,proxy_imputed,n_ctx,gt_success,source
flip pot upright in sink,place the pot right side up in the sink,search,,0.977872428775196,True,80,,search_boards
flip pot upright in sink,orient the pot right side up in the sink,search,,0.9787654532921233,True,80,,search_boards
flip pot upright in sink,flip pot upright in sink,original,,0.983065952202916,True,80,,search_boards
flip pot upright in sink,reorient the pot upright in the sink,search,,0.994759797125031,True,80,,search_boards
flip pot upright in sink,orient the pot upright inside the sink,search,,0.9947715848376746,True,80,,search_boards
flip pot upright in sink,turn the pot right side up in the sink,search,,0.9947727621572322,True,80,,search_boards
flip pot upright which is in sink,flip metal pot upright which is in sink,search,,0.9471477012234122,True,80,,search_boards
flip pot upright which is in sink,turn pot upright which is in sink,search,,0.9516162797284192,True,80,,search_boards
flip pot upright which is in sink,flip silver pot upright which is in sink,search,,0.9574450346196749,True,80,,search_boards
flip pot upright which is in sink,flip pot upright which is in sink,original,,0.9582584355255711,True,80,,search_boards
flip pot upright which is in sink,flip the pot in the sink right side up,search,,0.9907427228417455,True,80,,search_boards
flip pot upright which is in sink,turn the silver pot over in the sink,search,,0.9910148318208558,True,80,,search_boards
flip pot upright which is in sink,flip the upside down silver pot in the sink,search,,0.9911120747982421,True,80,,search_boards
fold cloth in half,fold the light cloth in half over the burners,search,,0.9866170488698839,True,80,,search_boards
fold cloth in half,fold the white cloth in half over the burners,search,,0.9869986742464014,True,80,,search_boards
fold cloth in half,fold the beige cloth in half horizontally,search,,0.9886540815911337,True,80,,search_boards
fold cloth in half,fold cloth in half,original,,0.9894669308020563,True,80,,search_boards
fold cloth in half,fold the light beige cloth in half,search,,0.9900474320210907,True,80,,search_boards
fold cloth in half,fold the white cloth on the counter in half,search,,0.9947391049818384,True,80,,search_boards
fold cloth in half,fold the cloth in half horizontally,search,,0.9947479829767353,True,80,,search_boards
fold cloth in half,fold the beige cloth in half,search,,0.9947521209393609,True,80,,search_boards
fold cloth in half,fold the cloth in half over the burners,search,,0.9947521209393609,True,80,,search_boards
fold the cloth from bottom right to top left,[dry-run:gemini] c248b0ea5907,rephrased,search,0.7906281118749,False,80,,loop_gemini
fold the cloth from bottom right to top left,[dry-run:gemini] a0a0c38f7214,rephrased,search,0.8036616281453741,False,80,,loop_gemini
fold the cloth from bottom right to top left,diagonally fold the green cloth from bottom right to top left corner,search,,0.9897037384163453,True,80,,search_boards
fold the cloth from bottom right to top left,diagonally fold the green cloth from bottom right to top left,search,,0.9898378222476173,True,80,,search_boards
fold the cloth from bottom right to top left,diagonally fold the green towel from bottom right to top left,search,,0.9906906704761586,True,80,,search_boards
fold the cloth from bottom right to top left,fold the green towel from bottom right to top left,search,,0.9916318461666795,True,80,,search_boards
fold the cloth from bottom right to top left,fold the cloth from bottom right to top left,original,,0.9925165194584435,True,80,,search_boards
fold the cloth from bottom right to top left,fold the bottom right tape of the green cloth to the top left tape,search,,0.9945245799187113,True,80,,search_boards
fold the cloth from bottom right to top left,fold the green cloth by moving the bottom right corner to the top left,search,,0.9945356636892063,True,80,,search_boards
fold the cloth from bottom right to top left,fold the green cloth from the bottom right edge to the top left edge,search,,0.9945442689706271,True,80,,search_boards
fold the cloth from bottom to top,fold the white cloth in half up,search,,0.9584662102728443,True,80,,search_boards
fold the cloth from bottom to top,fold the white cloth in half upwards,search,,0.9702636484821119,True,80,,search_boards
fold the cloth from bottom to top,fold the white towel from bottom to top,search,,0.9872945215461599,True,80,,search_boards
fold the cloth from bottom to top,fold the bottom of the towel to the top,search,,0.9876970227167025,True,80,,search_boards
fold the cloth from bottom to top,fold the cloth from bottom to top,original,,0.9917789565819082,True,80,,search_boards
fold the cloth from left to right,move the left side of the orange cloth to the right,search,,0.9544772901696624,True,80,,search_boards
fold the cloth from left to right,move the left corner of the orange cloth to the right,search,,0.9698593073769928,True,80,,search_boards
fold the cloth from left to right,fold the left tape of the orange cloth to the right,search,,0.9785788029923597,True,80,,search_boards
fold the cloth from left to right,fold the cloth from left to right,original,,0.9888940511331428,True,80,,search_boards
fold the cloth from left to right,fold the orange cloth in half from left to right,search,,0.9904077642281187,True,80,,search_boards
fold the cloth from left to right,fold the orange rag from left to right,search,,0.9947266507046593,True,80,,search_boards
fold the cloth from right to left,fold the light green dish cloth on the counter from right to left,search,,0.9849970344255756,True,80,,search_boards
fold the cloth from right to left,fold the light green cleaning cloth on the counter from right to left,search,,0.9855713867378955,True,80,,search_boards
fold the cloth from right to left,fold the right half of the green cloth over to the left,search,,0.9873836650069734,True,80,,search_boards
fold the cloth from right to left,grasp the right side of the green cloth and fold it left,search,,0.98744134704225,True,80,,search_boards
fold the cloth from right to left,carefully fold the light green dish cloth on the counter from right to left,search,,0.9875420128960924,True,80,,search_boards
fold the cloth from right to left,fold the green cloth in half starting from the right,search,,0.9875628844519658,True,80,,search_boards
fold the cloth from right to left,fold the cloth on the counter from right to left,search,,0.9875864971448746,True,80,,search_boards
fold the cloth from right to left,fold the green cleaning cloth on the counter from right to left,search,,0.9876169890467761,True,80,,search_boards
fold the cloth from right to left,gently fold the light green dish cloth on the counter from right to left,search,,0.9878052129009007,True,80,,search_boards
fold the cloth from right to left,gently fold the green cloth on the counter from right to left,search,,0.9881956910380921,True,80,,search_boards
fold the cloth from right to left,fold the green dish cloth on the counter from right to left,search,,0.9892283550819456,True,80,,search_boards
fold the cloth from right to left,carefully fold the green dish cloth on the counter from right to left,search,,0.9893721343645503,True,80,,search_boards
fold the cloth from right to left,gently fold the green dish cloth on the counter from right to left,search,,0.9895304449986196,True,80,,search_boards
fold the cloth from right to left,fold the green dish cloth on the counter over to the left,search,,0.9895538724871156,True,80,,search_boards
fold the cloth from right to left,fold the cloth from right to left,original,,0.9920002178585442,True,80,,search_boards
fold the cloth from the bottom to the top,fold the light blue rag from bottom to top,search,,0.9741167206079945,True,80,,search_boards
fold the cloth from the bottom to the top,fold the bottom half of the blue cloth upward,search,,0.9765130644350453,True,80,,search_boards
fold the cloth from the bottom to the top,fold the light blue towel in half from bottom to top,search,,0.9780383675141383,True,80,,search_boards
fold the cloth from the bottom to the top,fold the light blue towel from bottom to top,search,,0.978421637734328,True,80,,search_boards
fold the cloth from the bottom to the top,fold the cloth from the bottom to the top,original,,0.9885648570879546,True,80,,search_boards
fold the cloth from the bottom to the top,grab the bottom edge of the blue cloth and fold it up,search,,0.994633210514065,True,80,,search_boards
fold the cloth from the bottom to the top,fold the light blue cloth from bottom to top,search,,0.9946374384162134,True,80,,search_boards
fold the cloth from the left to the right,bring the left edge of the light blue towel over to the right,search,,0.9583217763361991,True,80,,search_boards
fold the cloth from the left to the right,fold the left side of the light blue towel to the right,search,,0.9782825922903202,True,80,,search_boards
fold the cloth from the left to the right,grab the left corner of the light blue towel and fold it to the right,search,,0.9790087457861839,True,80,,search_boards
fold the cloth from the left to the right,fold the left part of the light blue towel over to the right,search,,0.9828974257918538,True,80,,search_boards
fold the cloth from the left to the right,fold the cloth from the left to the right,original,,0.9913034424815809,True,80,,search_boards
fold the cloth from the left to the right,grab the left side of the blue cloth and fold it right,search,,0.994731398645527,True,80,,search_boards
fold the cloth from the left to the right,fold the blue cloth horizontally from left to right,search,,0.9947361423341349,True,80,,search_boards
fold the cloth from the left to the right,fold the left corner of the blue cloth to the right,search,,0.9947438417685585,True,80,,search_boards
fold the cloth from the left to the right,fold the light blue towel in half from left to right,search,,0.9947450253022201,True,80,,search_boards
fold the cloth from the top left to the bottom right,fold the blue cloth from top left to bottom right,search,,0.9801121825622938,True,80,,search_boards
fold the cloth from the top left to the bottom right,fold the blue cloth starting from top left to bottom right,search,,0.9837709408928136,True,80,,search_boards
fold the cloth from the top left to the bottom right,fold the towel from top left to bottom right,search,,0.9872618224140609,True,80,,search_boards
fold the cloth from the top left to the bottom right,grab the top left corner of the blue towel and fold it to the bottom right,search,,0.9874833883779243,True,80,,search_boards
fold the cloth from the top left to the bottom right,fold the blue cloth diagonally from top left to bottom right,search,,0.9875169213740923,True,80,,search_boards
fold the cloth from the top left to the bottom right,fold the blue cloth from top left to bottom right corner,search,,0.9893423377541567,True,80,,search_boards
fold the cloth from the top left to the bottom right,fold the cloth from top left to bottom right,search,,0.9899656809851228,True,80,,search_boards
fold the cloth from the top left to the bottom right,fold the cloth from the top left to the bottom right,original,,0.9921506063889661,True,80,,search_boards
fold the cloth from top left to bottom right,fold the blue cloth down diagonally to the bottom right,search,,0.9700111442269781,True,80,,search_boards
fold the cloth from top left to bottom right,fold the blue cloth diagonally from top left to bottom right,search,,0.9800525225103971,True,80,,search_boards
fold the cloth from top left to bottom right,fold the blue towel diagonally from top left to bottom right,search,,0.986035498345719,True,80,,search_boards
fold the cloth from top left to bottom right,fold the blue rag diagonally from top left to bottom right,search,,0.9862274533709549,True,80,,search_boards
fold the cloth from top left to bottom right,fold the cloth from top left to bottom right,original,,0.9910841122390774,True,80,,search_boards
fold the cloth from top left to bottom right,fold the blue cloth down diagonally towards the bottom right corner,search,,0.9947171420510585,True,80,,search_boards
fold the cloth from top left to bottom right,fold the blue towel diagonally towards the bottom right,search,,0.9947177368412334,True,80,,search_boards
fold the cloth from top left to bottom right,fold the blue cloth from the top corner to the bottom right,search,,0.9947201153358965,True,80,,search_boards
fold the cloth from top right to bottom left,fold the top edge of the blue rag towards the bottom left,search,,0.9811733738616591,True,80,,search_boards
fold the cloth from top right to bottom left,diagonal fold of the blue rag from top right to bottom left,search,,0.9892632770630286,True,80,,search_boards
fold the cloth from top right to bottom left,fold the top of the blue rag towards the bottom left,search,,0.9894065952008271,True,80,,search_boards
fold the cloth from top right to bottom left,diagonal fold of the blue cloth from top right to bottom left,search,,0.9901185615214055,True,80,,search_boards
fold the cloth from top right to bottom left,fold the blue cloth in half diagonally towards the bottom left,search,,0.990933838673742,True,80,,search_boards
fold the cloth from top right to bottom left,diagonal fold the blue cloth from top right to bottom left,search,,0.9914486023923402,True,80,,search_boards
fold the cloth from top right to bottom left,fold the cloth from top right to bottom left,original,,0.9916571689283115,True,80,,search_boards
fold the cloth from top to bottom,[dry-run:gemini] 090997e719ea,rephrased,search,0.23203867888265794,False,80,,loop_gemini
fold the cloth from top to bottom,[dry-run:gemini] 5aac1776ceba,rephrased,search,0.3463528744532318,False,80,,loop_gemini
fold the cloth from top to bottom,grab the top edge of the blue cloth and pull it down,search,,0.9775790826007891,True,80,,search_boards
fold the cloth from top to bottom,fold the blue cloth by pulling the top down,search,,0.9796886109566806,True,80,,search_boards
fold the cloth from top to bottom,pull the top edge of the blue cloth down to fold it,search,,0.98646827542215,True,80,,search_boards
fold the cloth from top to bottom,pull the top of the blue cloth down to fold it,search,,0.9881771912327536,True,80,,search_boards
fold the cloth from top to bottom,pull the top corner of the blue cloth down,search,,0.9894160821695553,True,80,,search_boards
fold the cloth from top to bottom,fold the blue cloth downward from the top,search,,0.9894350308984206,True,80,,search_boards
fold the cloth from top to bottom,fold the cloth from top to bottom,original,,0.9908634013277143,True,80,,search_boards
lever vertical to front,push the silver handle to the front,search,,0.9720113096114197,True,80,,search_boards
lever vertical to front,move the silver handle to the front,search,,0.9723845638783154,True,80,,search_boards
lever vertical to front,turn the silver handle to the front,search,,0.9732318630618668,True,80,,search_boards
lever vertical to front,move the silver lever to the front,search,,0.9850504685669589,True,80,,search_boards
lever vertical to front,lever vertical to front,original,,0.9857043802444438,True,80,,search_boards
lever vertical to front,turn the faucet handle to point forward,search,,0.994636834633074,True,80,,search_boards
lever vertical to front,rotate the faucet handle forward,search,,0.9946452814474935,True,80,,search_boards
lever vertical to front,turn the faucet knob to the front,search,,0.9946549187484887,True,80,,search_boards
lever vertical to front,move the faucet lever to the front,search,,0.9946669411177532,True,80,,search_boards
lever vertical to front,pull the faucet handle to the front,search,,0.9946926982105562,True,80,,search_boards
lever vertical to front,push the faucet handle to the front,search,,0.9947022506264784,True,80,,search_boards
lever vertical to front,rotate the faucet handle to the front,search,,0.9947040397996572,True,80,,search_boards
lift bowl,grab the light blue bowl,search,,0.9643826583093739,True,80,,search_boards
lift bowl,grab and lift the blue bowl,search,,0.968472677299639,True,80,,search_boards
lift bowl,pick up light blue bowl,search,,0.9685279289914159,True,80,,search_boards
lift bowl,grab and lift blue bowl,search,,0.9696634694312294,True,80,,search_boards
lift bowl,lift bowl,original,,0.9858787767651269,True,80,,search_boards
lift bowl,pick up the blue bowl,search,,0.9947058283718063,True,80,,search_boards
lift bowl,grab the blue bowl,search,,0.9947088079903099,True,80,,search_boards
lift bowl,pick up the light blue bowl,search,,0.9947135719107625,True,80,,search_boards
move light switch to the right,[dry-run:gemini] 14fa3c1c07c5,rephrased,search,0.639421902373544,False,80,,loop_gemini
move light switch to the right,[dry-run:gemini] 5b98ff7f9cb2,rephrased,search,0.8648590071057884,False,80,,loop_gemini
move light switch to the right,push the little white switch to the right,search,,0.9936499395141334,True,80,,search_boards
move light switch to the right,push the little switch to the right,search,,0.9942730673249177,True,80,,search_boards
move light switch to the right,flip the little switch to the right,search,,0.9943205660740884,True,80,,search_boards
move light switch to the right,move light switch to the right,original,,0.9943295081616271,True,80,,search_boards
move light switch to the right,push the little switch right,search,,0.9944576062114403,True,80,,search_boards
move light switch to the right,toggle the switch right,search,,0.9947780568326413,True,80,,search_boards
move light switch to the right,push the switch right,search,,0.9947880433348879,True,80,,search_boards
move light switch to the right,flip the toggle switch to the right,search,,0.9947921498999742,True,80,,search_boards
move the cloth from left to right,shift the blue cloth to the right,search,,0.9910409998996651,True,80,,search_boards
move the cloth from left to right,move the blue cloth to the right,search,,0.9912927017975411,True,80,,search_boards
move the cloth from left to right,move the blue cloth right,search,,0.9913908289260274,True,80,,search_boards
move the cloth from left to right,move blue cloth to the right,search,,0.9915250361941779,True,80,,search_boards
move the cloth from left to right,move the cloth from left to right,original,,0.9938710037331371,True,80,,search_boards
move the cloth from left to right,move the blue cloth over the stove to the right,search,,0.9947105949606904,True,80,,search_boards
move the cloth from left to right,drag the blue cloth to the right side of the stove,search,,0.9947278380887318,True,80,,search_boards
move the cloth from right to left,drag the orange cloth from the right side to the left side,search,,0.9576383154062215,True,80,,search_boards
move the cloth from right to left,reposition the orange rag on the left burner,search,,0.9578261847780272,True,80,,search_boards
move the cloth from right to left,wipe the stove by moving the orange rag to the left,search,,0.9582901174312521,True,80,,search_boards
move the cloth from right to left,slide the cloth from right to left,search,,0.9895935802338228,True,80,,search_boards
move the cloth from right to left,pull the cloth from right to left,search,,0.9905603261841545,True,80,,search_boards
move the cloth from right to left,shift the cloth from right to left,search,,0.9934571058941876,True,80,,search_boards
move the cloth from right to left,move the cloth from right to left,original,,0.9936520818092477,True,80,,search_boards
move the cloth to the left of the table,move the orange rag to the left side of the table,search,,0.9743242464428128,True,80,,search_boards
move the cloth to the left of the table,shift the orange rag to the left side of the table,search,,0.9750199908177566,True,80,,search_boards
move the cloth to the left of the table,shift the orange rag to the left part of the table,search,,0.9760332564693361,True,80,,search_boards
move the cloth to the left of the table,push the orange cloth to the left,search,,0.9846074037180427,True,80,,search_boards
move the cloth to the left of the table,slide the orange rag to the left,search,,0.9846895319972777,True,80,,search_boards
move the cloth to the left of the table,move the orange rag to the left,search,,0.9849501252972015,True,80,,search_boards
move the cloth to the left of the table,move the cloth to the left,search,,0.9870754336087547,True,80,,search_boards
move the cloth to the left of the table,move the cloth to the left of the table,original,,0.9920127839138462,True,80,,search_boards
move the cloth to the left of the table,move the orange rag to the left of the table,search,,0.9920601782916747,True,80,,search_boards
move the silver pot to the upper right of table,[dry-run:gemini] 4444927a3cc2,rephrased,search,0.46714948342373447,False,80,,loop_gemini
move the silver pot to the upper right of table,[dry-run:gemini] 9af3b2893c5d,rephrased,search,0.7443124780005983,False,80,,loop_gemini
move the silver pot to the upper right of table,slide the plush mouse to the top right of the table,search,,0.8500950825879605,True,80,,search_boards
move the silver pot to the upper right of table,slide the grey stuffed animal to the upper right,search,,0.8501671911613218,True,80,,search_boards
move the silver pot to the upper right of table,move the small grey mouse away from the house,search,,0.9054027466981054,True,80,,search_boards
move the silver pot to the upper right of table,move the small silver pot to the upper right of table,search,,0.9744992282579246,True,80,,search_boards
move the silver pot to the upper right of table,shift the small silver pot to the upper right of table,search,,0.9837093814592239,True,80,,search_boards
move the silver pot to the upper right of table,move the silver pot to the upper right of table,original,,0.9871186838965097,True,80,,search_boards
move the silver pot to the upper right of table,shift the silver pot to the upper right of table,search,,0.9875753908086627,True,80,,search_boards
open book,flip open the red album,search,,0.9880722613312576,True,80,,search_boards
open book,open the book,search,,0.9946950879194733,True,80,,search_boards
open book,open book,original,,0.9947099993706066,True,80,,search_boards
open book,flip open the red book,search,,0.9947236810805911,True,80,,search_boards
open book,open the red book on the table,search,,0.9947284316810358,True,80,,search_boards
